aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132310954, cpu, 2048, 128, 0, 46, 0.000183105, 126, 273, 0, 67, 741, 315, 16381, 46, 546, 182, 206, 527, 45, 162, 25, 406, 24, 1277, 192, 905, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132317168, cpu, 2176, 128, 0, 49, 0, 125, 348, 0, 68, 741, 329, 16382, 46, 522, 131, 174, 515, 47, 105, 23, 407, 23, 1249, 158, 871, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132323579, cpu, 2304, 128, 0, 52, 0, 125, 272, 0, 67, 742, 313, 16384, 46, 514, 120, 162, 586, 47, 98, 24, 379, 22, 1223, 120, 890, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132329491, cpu, 2432, 128, 0, 53, 0.000610352, 126, 272, 0, 68, 741, 356, 16374, 48, 558, 157, 189, 527, 47, 129, 23, 392, 23, 1255, 159, 867, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132336007, cpu, 2560, 128, 0, 62, 0.000183105, 128, 350, 0, 68, 742, 329, 16378, 46, 505, 216, 230, 486, 45, 192, 25, 417, 26, 1338, 259, 800, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132342375, cpu, 2688, 128, 0, 56, 0.000305176, 126, 272, 0, 68, 742, 324, 16360, 46, 532, 182, 211, 517, 47, 153, 24, 404, 26, 1361, 205, 830, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132348611, cpu, 2816, 128, 0, 52, 0.000183105, 125, 273, 0, 67, 743, 2741, 16382, 48, 562, 152, 182, 544, 46, 115, 24, 387, 23, 1259, 151, 961, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132357177, cpu, 2944, 128, 0, 49, 0.000488281, 125, 273, 0, 68, 741, 2649, 16379, 48, 575, 160, 182, 533, 48, 127, 23, 400, 23, 1274, 168, 879, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132366045, cpu, 3072, 128, 0, 65, 0, 139, 353, 0, 69, 743, 1828, 16384, 46, 525, 204, 215, 506, 45, 165, 25, 403, 25, 1302, 190, 843, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132373851, cpu, 3200, 128, 0, 48, 0.000244141, 126, 273, 0, 68, 741, 3328, 16381, 48, 531, 149, 308, 557, 49, 115, 24, 380, 22, 1397, 139, 887, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132383150, cpu, 3328, 128, 0, 50, 0.000366211, 126, 272, 0, 68, 742, 2569, 16381, 48, 527, 159, 176, 513, 46, 117, 25, 389, 22, 1245, 144, 865, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132391363, cpu, 3456, 128, 0, 51, 0, 125, 296, 0, 79, 764, 1663, 16383, 46, 532, 168, 197, 515, 46, 404, 27, 478, 25, 1259, 170, 852, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132399170, cpu, 3584, 128, 0, 51, 0.000244141, 140, 349, 0, 68, 742, 354, 16378, 47, 542, 160, 194, 552, 47, 131, 24, 397, 24, 1270, 167, 849, 
aII.1.08.08, /home/tcpan/PhD/path/Data/ValidationSet/20X_4096x4096_tiles/astroII.1/astroII.1.ndpi-0000008192-0000008192.tif, 128, 0, 1316550132405739, cpu, 3712, 128, 0, 50, 0, 125, 272, 0, 68, 826, 344, 16383, 46, 547, 134, 176, 545, 46, 108, 23, 384, 22, 1235, 135, 875, 
